40.2980556,-101.3002778,966.2815552 
40.2980556,-101.1661168,905.9530640 
40.2980556,-101.0319558,866.2005005 
40.2980556,-100.8977948,862.0267944 
40.2980556,-100.7636338,810.1071167 
40.2980556,-100.6294728,827.0420532 
40.2980556,-100.4953118,795.4967041 
40.2980556,-100.3611508,762.8981934 
40.2980556,-100.2269898,738.6235962 
40.2980556,-100.0928288,706.1119385 
40.2980556,-99.9586678,663.9845581 
40.2980556,-99.8245068,670.7062988 
40.2980556,-99.6903458,661.5348511 
40.2980556,-99.5561848,673.5187378 
40.2980556,-99.4220238,707.5408936 
40.2980556,-99.2878628,706.0274658 
40.2980556,-99.1537018,675.2248535 
40.2980556,-99.0195408,661.1045532 
40.2980556,-98.8853798,652.3327026 
40.2980556,-98.7512188,619.5941162 
40.2980556,-98.6170578,604.0284424 
40.2980556,-98.4828968,608.0629883 
40.2980556,-98.3487358,585.6265259 
40.2980556,-98.2145748,539.3202515 
40.2980556,-98.0804138,529.7333984 
40.2980556,-97.9462528,515.2431641 
40.2980556,-97.8120918,502.5561829 
40.2980556,-97.6779308,471.1448364 
40.2980556,-97.5437698,476.8221130 
40.2980556,-97.4096088,464.4551392 
40.2980556,-97.2754478,457.5333252 
40.2980556,-97.1412868,452.2275696 
40.2980556,-97.0071259,435.7683105 
40.2980556,-96.8729649,404.9325867 
40.2980556,-96.7388039,387.4895020 
40.2980556,-96.6046429,418.6970825 
40.2980556,-96.4704819,428.8856201 
40.2980556,-96.3363209,422.2958679 
40.2980556,-96.2021599,378.4135742 
40.2980556,-96.0679989,357.3389587 
40.2980556,-95.9338379,347.7216492 
40.2980556,-95.7996769,341.6843872 
40.2980556,-95.6655159,304.7252502 
40.2980556,-95.5313549,268.9364014 
40.2980556,-95.3971939,289.7757568 
40.2980556,-95.2630329,295.4359741 
40.2980556,-95.1288719,315.8150330 
40.2980556,-94.9947109,328.0282288 
40.2980556,-94.8605499,325.4208069 
40.2980556,-94.7263889,314.9310913 
40.3644088,-101.3002778,948.0156250 
40.3644088,-101.1661168,848.1018677 
40.3644088,-101.0319558,877.6055908 
40.3644088,-100.8977948,842.9331665 
40.3644088,-100.7636338,859.6818237 
40.3644088,-100.6294728,819.5587769 
40.3644088,-100.4953118,785.4588623 
40.3644088,-100.3611508,775.5410156 
40.3644088,-100.2269898,723.2717285 
40.3644088,-100.0928288,715.5023804 
40.3644088,-99.9586678,683.1773071 
40.3644088,-99.8245068,692.3920898 
40.3644088,-99.6903458,699.9871826 
40.3644088,-99.5561848,704.7994995 
40.3644088,-99.4220238,715.1342163 
40.3644088,-99.2878628,707.9423218 
40.3644088,-99.1537018,673.3079834 
40.3644088,-99.0195408,660.7086792 
40.3644088,-98.8853798,643.5023804 
40.3644088,-98.7512188,643.1864014 
40.3644088,-98.6170578,586.4937134 
40.3644088,-98.4828968,577.6027222 
40.3644088,-98.3487358,569.5660400 
40.3644088,-98.2145748,551.9581299 
40.3644088,-98.0804138,520.5250854 
40.3644088,-97.9462528,521.9218750 
40.3644088,-97.8120918,506.1727295 
40.3644088,-97.6779308,496.1033936 
40.3644088,-97.5437698,480.4300232 
40.3644088,-97.4096088,469.5506592 
40.3644088,-97.2754478,462.6458435 
40.3644088,-97.1412868,416.1816101 
40.3644088,-97.0071259,419.7644348 
40.3644088,-96.8729649,388.9843445 
40.3644088,-96.7388039,417.1775818 
40.3644088,-96.6046429,421.0126953 
40.3644088,-96.4704819,430.2102051 
40.3644088,-96.3363209,382.5616455 
40.3644088,-96.2021599,336.3269348 
40.3644088,-96.0679989,399.0908508 
40.3644088,-95.9338379,359.7996521 
40.3644088,-95.7996769,277.9953918 
40.3644088,-95.6655159,330.7808838 
40.3644088,-95.5313549,274.0333557 
40.3644088,-95.3971939,279.2395020 
40.3644088,-95.2630329,314.8296509 
40.3644088,-95.1288719,306.3756409 
40.3644088,-94.9947109,322.3875122 
40.3644088,-94.8605499,318.1576538 
40.3644088,-94.7263889,340.8674316 
40.4307621,-101.3002778,919.9927979 
40.4307621,-101.1661168,901.1030273 
40.4307621,-101.0319558,909.2317505 
40.4307621,-100.8977948,898.8499146 
40.4307621,-100.7636338,839.1336670 
40.4307621,-100.6294728,835.6095581 
40.4307621,-100.4953118,828.7185669 
40.4307621,-100.3611508,794.9579468 
40.4307621,-100.2269898,764.5066528 
40.4307621,-100.0928288,751.0025024 
40.4307621,-99.9586678,709.2813721 
40.4307621,-99.8245068,732.4116821 
40.4307621,-99.6903458,732.2639160 
40.4307621,-99.5561848,738.8453369 
40.4307621,-99.4220238,713.5707397 
40.4307621,-99.2878628,695.4440918 
40.4307621,-99.1537018,678.1578369 
40.4307621,-99.0195408,666.3350830 
40.4307621,-98.8853798,668.8856812 
40.4307621,-98.7512188,615.9193726 
40.4307621,-98.6170578,599.7071533 
40.4307621,-98.4828968,581.1779175 
40.4307621,-98.3487358,540.8781738 
40.4307621,-98.2145748,553.1979370 
40.4307621,-98.0804138,539.5150757 
40.4307621,-97.9462528,528.2438965 
40.4307621,-97.8120918,511.2531738 
40.4307621,-97.6779308,499.4486389 
40.4307621,-97.5437698,490.3849792 
40.4307621,-97.4096088,484.6133118 
40.4307621,-97.2754478,477.6495056 
40.4307621,-97.1412868,431.2674255 
40.4307621,-97.0071259,421.6368408 
40.4307621,-96.8729649,425.0068054 
40.4307621,-96.7388039,417.5047302 
40.4307621,-96.6046429,433.4422607 
40.4307621,-96.4704819,412.5629272 
40.4307621,-96.3363209,368.9589539 
40.4307621,-96.2021599,372.8234253 
40.4307621,-96.0679989,378.3413696 
40.4307621,-95.9338379,325.0318909 
40.4307621,-95.7996769,316.3723755 
40.4307621,-95.6655159,274.2865601 
40.4307621,-95.5313549,342.4484863 
40.4307621,-95.3971939,314.9686890 
40.4307621,-95.2630329,318.0965576 
40.4307621,-95.1288719,313.0878601 
40.4307621,-94.9947109,336.4515686 
40.4307621,-94.8605499,340.3205872 
40.4307621,-94.7263889,344.5184326 
40.4971154,-101.3002778,945.9998169 
40.4971154,-101.1661168,942.1192627 
40.4971154,-101.0319558,900.4205933 
40.4971154,-100.8977948,912.9027710 
40.4971154,-100.7636338,878.0040894 
40.4971154,-100.6294728,869.2901001 
40.4971154,-100.4953118,821.7242432 
40.4971154,-100.3611508,783.7717285 
40.4971154,-100.2269898,765.5313721 
40.4971154,-100.0928288,737.9307861 
40.4971154,-99.9586678,754.5019531 
40.4971154,-99.8245068,756.2756348 
40.4971154,-99.6903458,755.3248901 
40.4971154,-99.5561848,745.8761597 
40.4971154,-99.4220238,723.9408569 
40.4971154,-99.2878628,690.0979614 
40.4971154,-99.1537018,677.4865112 
40.4971154,-99.0195408,668.9180908 
40.4971154,-98.8853798,649.4743652 
40.4971154,-98.7512188,625.1272583 
40.4971154,-98.6170578,613.5155640 
40.4971154,-98.4828968,588.2750854 
40.4971154,-98.3487358,572.2336426 
40.4971154,-98.2145748,557.2976685 
40.4971154,-98.0804138,541.9125366 
40.4971154,-97.9462528,529.8404541 
40.4971154,-97.8120918,511.7554016 
40.4971154,-97.6779308,502.1025391 
40.4971154,-97.5437698,497.1353760 
40.4971154,-97.4096088,485.2308350 
40.4971154,-97.2754478,471.3706360 
40.4971154,-97.1412868,461.5527039 
40.4971154,-97.0071259,423.4059753 
40.4971154,-96.8729649,454.8655396 
40.4971154,-96.7388039,449.5806274 
40.4971154,-96.6046429,423.4181824 
40.4971154,-96.4704819,393.5364990 
40.4971154,-96.3363209,367.7413635 
40.4971154,-96.2021599,324.4442139 
40.4971154,-96.0679989,347.1251831 
40.4971154,-95.9338379,295.4848328 
40.4971154,-95.7996769,298.0196228 
40.4971154,-95.6655159,276.0400085 
40.4971154,-95.5313549,327.2682800 
40.4971154,-95.3971939,308.0693359 
40.4971154,-95.2630329,299.6595764 
40.4971154,-95.1288719,304.7111206 
40.4971154,-94.9947109,293.2489929 
40.4971154,-94.8605499,347.5442200 
40.4971154,-94.7263889,352.2782288 
40.5634687,-101.3002778,960.6845093 
40.5634687,-101.1661168,989.8651123 
40.5634687,-101.0319558,914.3566895 
40.5634687,-100.8977948,888.9629517 
40.5634687,-100.7636338,907.4192505 
40.5634687,-100.6294728,863.7528687 
40.5634687,-100.4953118,821.1034546 
40.5634687,-100.3611508,795.3304443 
40.5634687,-100.2269898,788.7676392 
40.5634687,-100.0928288,757.5399170 
40.5634687,-99.9586678,755.1461792 
40.5634687,-99.8245068,775.8762817 
40.5634687,-99.6903458,769.8468628 
40.5634687,-99.5561848,765.1669922 
40.5634687,-99.4220238,708.0100708 
40.5634687,-99.2878628,687.5645142 
40.5634687,-99.1537018,672.9553833 
40.5634687,-99.0195408,660.7258301 
40.5634687,-98.8853798,646.0547485 
40.5634687,-98.7512188,627.5830688 
40.5634687,-98.6170578,617.4977417 
40.5634687,-98.4828968,598.3764648 
40.5634687,-98.3487358,580.0717773 
40.5634687,-98.2145748,564.5833130 
40.5634687,-98.0804138,546.8267212 
40.5634687,-97.9462528,534.3775635 
40.5634687,-97.8120918,521.3584595 
40.5634687,-97.6779308,503.1536560 
40.5634687,-97.5437698,482.1165466 
40.5634687,-97.4096088,477.0154419 
40.5634687,-97.2754478,468.8165283 
40.5634687,-97.1412868,457.8399963 
40.5634687,-97.0071259,433.2490234 
40.5634687,-96.8729649,438.6185608 
40.5634687,-96.7388039,438.6158447 
40.5634687,-96.6046429,404.9079590 
40.5634687,-96.4704819,426.9474487 
40.5634687,-96.3363209,355.5517578 
40.5634687,-96.2021599,324.0080872 
40.5634687,-96.0679989,300.9703369 
40.5634687,-95.9338379,351.9254150 
40.5634687,-95.7996769,317.1828003 
40.5634687,-95.6655159,277.1471558 
40.5634687,-95.5313549,331.9146118 
40.5634687,-95.3971939,324.6707764 
40.5634687,-95.2630329,318.6805725 
40.5634687,-95.1288719,321.0535278 
40.5634687,-94.9947109,329.7349854 
40.5634687,-94.8605499,334.6514282 
40.5634687,-94.7263889,340.6812134 
40.6298219,-101.3002778,957.7041626 
40.6298219,-101.1661168,958.9577637 
40.6298219,-101.0319558,978.7791138 
40.6298219,-100.8977948,916.2037354 
40.6298219,-100.7636338,882.2726440 
40.6298219,-100.6294728,808.0048828 
40.6298219,-100.4953118,773.6832886 
40.6298219,-100.3611508,823.2625732 
40.6298219,-100.2269898,801.1174927 
40.6298219,-100.0928288,817.8156128 
40.6298219,-99.9586678,816.4307251 
40.6298219,-99.8245068,782.7578125 
40.6298219,-99.6903458,778.1931152 
40.6298219,-99.5561848,725.6041870 
40.6298219,-99.4220238,698.2141724 
40.6298219,-99.2878628,681.3238525 
40.6298219,-99.1537018,663.0932007 
40.6298219,-99.0195408,647.0626831 
40.6298219,-98.8853798,635.1710205 
40.6298219,-98.7512188,634.4692993 
40.6298219,-98.6170578,617.4900513 
40.6298219,-98.4828968,605.0467529 
40.6298219,-98.3487358,577.6694336 
40.6298219,-98.2145748,549.6154175 
40.6298219,-98.0804138,544.6453857 
40.6298219,-97.9462528,536.1642456 
40.6298219,-97.8120918,520.0766602 
40.6298219,-97.6779308,513.7554932 
40.6298219,-97.5437698,493.9995728 
40.6298219,-97.4096088,483.8446960 
40.6298219,-97.2754478,465.3590698 
40.6298219,-97.1412868,452.8367920 
40.6298219,-97.0071259,433.2397461 
40.6298219,-96.8729649,436.1669617 
40.6298219,-96.7388039,379.8757019 
40.6298219,-96.6046429,419.3673401 
40.6298219,-96.4704819,416.4302368 
40.6298219,-96.3363209,390.0654907 
40.6298219,-96.2021599,354.3905640 
40.6298219,-96.0679989,337.0832520 
40.6298219,-95.9338379,377.0020752 
40.6298219,-95.7996769,280.5299988 
40.6298219,-95.6655159,344.0758057 
40.6298219,-95.5313549,322.3867188 
40.6298219,-95.3971939,340.4412842 
40.6298219,-95.2630329,345.8843079 
40.6298219,-95.1288719,338.9908752 
40.6298219,-94.9947109,295.0943909 
40.6298219,-94.8605499,331.5229797 
40.6298219,-94.7263889,357.7978210 
40.6961752,-101.3002778,988.8751221 
40.6961752,-101.1661168,992.6048584 
40.6961752,-101.0319558,915.3858643 
40.6961752,-100.8977948,931.1853027 
40.6961752,-100.7636338,883.8731689 
40.6961752,-100.6294728,852.9097900 
40.6961752,-100.4953118,857.0324707 
40.6961752,-100.3611508,847.7459717 
40.6961752,-100.2269898,844.1197510 
40.6961752,-100.0928288,835.2244263 
40.6961752,-99.9586678,800.7890015 
40.6961752,-99.8245068,786.2596436 
40.6961752,-99.6903458,719.4449463 
40.6961752,-99.5561848,704.5916138 
40.6961752,-99.4220238,692.4122925 
40.6961752,-99.2878628,678.9837036 
40.6961752,-99.1537018,668.7492065 
40.6961752,-99.0195408,647.2189941 
40.6961752,-98.8853798,630.4435425 
40.6961752,-98.7512188,617.0192261 
40.6961752,-98.6170578,614.7135620 
40.6961752,-98.4828968,601.5985107 
40.6961752,-98.3487358,590.4648438 
40.6961752,-98.2145748,564.5359497 
40.6961752,-98.0804138,540.4465332 
40.6961752,-97.9462528,534.3550415 
40.6961752,-97.8120918,519.2705688 
40.6961752,-97.6779308,505.2456665 
40.6961752,-97.5437698,488.2127991 
40.6961752,-97.4096088,482.7455139 
40.6961752,-97.2754478,466.2296448 
40.6961752,-97.1412868,434.3753052 
40.6961752,-97.0071259,422.2417603 
40.6961752,-96.8729649,395.3090210 
40.6961752,-96.7388039,397.4202881 
40.6961752,-96.6046429,419.5661316 
40.6961752,-96.4704819,380.4447327 
40.6961752,-96.3363209,337.7703857 
40.6961752,-96.2021599,359.9209290 
40.6961752,-96.0679989,329.1797180 
40.6961752,-95.9338379,356.6418762 
40.6961752,-95.7996769,281.1902771 
40.6961752,-95.6655159,348.3512573 
40.6961752,-95.5313549,284.7977600 
40.6961752,-95.3971939,336.1578979 
40.6961752,-95.2630329,330.8981018 
